Co./Last Name,Date,Invoice,StockCode,PurCat,Quantity,UnitCost,Discount,LineTotal,TaxLabel,TaxAmount
MH,18/05/2013,201344,9421014525500,1,48.0,1.8442,0.0,101.8,VAT9,8.41
Fisheries,18/05/2013,1122,263,1,40.0,0.3621,0.0,16.652,VAT9,1.37
Market,20/05/2013,1122,223,1,45.0,0.7971,0.0,41.2505,VAT9,3.41
TFL,20/05/2013,,308,1,5.0,2.4261,0.0,13.9495,VAT9,1.15
TFL,20/05/2013,,1461051648853,1,5.0,4.044,0.0,23.253,VAT9,1.92
Legends Distributors,21/05/2013,9832,5333333123401,1,30.0,0.8168,0.0,28.175,VAT9,2.33
Legends Distributors,21/05/2013,9832,9200129100082,1,10.0,4.9044,0.0,56.396,VAT9,4.66
Downtown Supermarket,22/05/2013,1122,9310797257220,1,20.0,2.9348,0.0,67.5,VAT9,5.57
Downtown Supermarket,22/05/2013,1122,9310797257237,1,10.0,5.8696,0.0,67.5,VAT9,5.57
Motibhai,23/05/2013,118038227,9338815001204,1,76.0,0.2463,0.0,21.528,VAT9,1.78
Coca Cola,23/05/2013,428652,9416216001723,1,24.0,1.1177,0.0,30.85,VAT9,2.55
Coca Cola,23/05/2013,428652,9416216057324,1,24.0,1.3827,0.0,38.16,VAT9,3.15
Coca Cola,23/05/2013,428652,9416216057362,1,24.0,1.3822,0.0,38.15,VAT9,3.15
Coca Cola,23/05/2013,428652,9416216057348,1,24.0,1.3823,0.0,38.15,VAT9,3.15
Coca Cola,23/05/2013,428652,9416216002331,1,12.0,1.5326,0.0,21.15,VAT9,1.75
Coca Cola,23/05/2013,428652,9416216002331,1,12.0,1.5326,0.0,21.15,VAT9,1.75
Legends Distributors,23/05/2013,9855,5333333123401,1,20.0,0.8167,0.0,18.78,VAT9,1.55
Legends Distributors,23/05/2013,9855,5555001340105,1,5.0,8.1739,0.0,47.0,VAT9,3.88
Downtown Supermarket,23/05/2013,4053,9310797257220,1,40.0,2.9348,0.0,135.0,VAT9,11.15
Downtown Supermarket,23/05/2013,4053,9310797257237,1,10.0,5.8696,0.0,67.5,VAT9,5.57
Coca Cola,23/05/2013,426326,9416216001464,1,24.0,1.1173,0.0,30.84,VAT9,2.55
Coca Cola,23/05/2013,426326,9416216020458,1,12.0,1.7391,0.0,24.0,VAT9,1.98
Coca Cola,23/05/2013,426326,9416216057324,1,24.0,1.3826,0.0,38.16,VAT9,3.15
Coca Cola,23/05/2013,426326,9416216057348,1,24.0,1.3822,0.0,38.15,VAT9,3.15
Coca Cola,23/05/2013,426326,9416216050813,1,60.0,1.3768,0.0,95.0,VAT9,7.84
Coca Cola,23/05/2013,426326,9416216283068,1,24.0,1.971,0.0,54.4,VAT9,4.49
Coca Cola,23/05/2013,426326,9416216284102,1,40.0,2.4163,0.0,111.15,VAT9,9.18
Coca Cola,23/05/2013,426326,9416216284157,1,16.0,2.4163,0.0,44.46,VAT9,3.67
Coca Cola,23/05/2013,426326,632565000036,1,12.0,1.8073,0.0,24.94,VAT9,2.06
Coca Cola,23/05/2013,426326,9416216002331,1,12.0,1.5326,0.0,21.15,VAT9,1.75
Downtown Supermarket,24/05/2013,4060,9310797257220,1,40.0,2.9348,0.0,135.0,VAT9,11.15
Downtown Supermarket,25/05/2013,4068,9310797257220,1,60.0,2.9348,0.0,202.5,VAT9,16.72
Reddy Sweets,25/05/2013,671,93573023,1,30.0,0.5362,0.0,18.5,VAT9,1.53
Reddy Sweets,25/05/2013,671,93573030,1,50.0,0.2696,0.0,15.5,VAT9,1.28
Legends Distributors,25/05/2013,9875,5333333123401,1,40.0,0.8165,0.0,37.56,VAT9,3.1
Legends Distributors,25/05/2013,9875,5555001340082,1,20.0,4.9043,0.0,112.8,VAT9,9.31
Legends Distributors,25/05/2013,9875,302,1,10.0,1.6352,0.0,18.8,VAT9,1.55
Legends Distributors,25/05/2013,9875,9200129100082,1,20.0,4.904,0.0,112.79,VAT9,9.31
Goodman Fielder,25/05/2013,827,706799200033,1,24.0,1.6017,0.0,44.206,VAT9,3.65
Goodman Fielder,25/05/2013,827,706799200071,1,48.0,0.6208,0.0,34.27,VAT9,2.83
Goodman Fielder,25/05/2013,828,706799200255,1,12.0,1.6017,0.0,22.103,VAT9,1.83
New World,25/05/2013,,9421902692017,1,1440.0,3.1739,0.0,5256.0,VAT9,433.98
New World,25/05/2013,,9421014525302,1,360.0,3.3696,0.0,1395.0,VAT9,115.18
New World,25/05/2013,,1,1,360.0,3.1739,0.0,1314.0,VAT9,108.5
New World,25/05/2013,,2,1,240.0,3.3696,0.0,930.0,VAT9,76.79
Market,25/05/2013,1122,223,1,24.0,0.7971,0.0,21.9995,VAT9,1.82
CMC,27/05/2013,936121,9310797257220,1,200.0,2.8913,0.0,665.0,VAT9,54.91
CMC,27/05/2013,936121,9310797257237,1,20.0,5.7826,0.0,133.0,VAT9,10.98
CMC,27/05/2013,936121,9310797246439,1,10.0,2.5478,0.0,29.3,VAT9,2.42
Goodman Fielder,27/05/2013,6172,9414681500147,1,4.0,3.3325,0.0,15.3295,VAT9,1.27
Goodman Fielder,27/05/2013,6172,706799200781,1,30.0,0.65,0.0,22.425,VAT9,1.85
Legends Distributors,27/05/2013,9893,5333333123401,1,30.0,0.8165,0.0,28.175,VAT9,2.33
Legends Distributors,27/05/2013,9893,9200129100112,1,5.0,8.9913,0.0,51.704,VAT9,4.27
Legends Distributors,28/05/2013,9899,9200129100082,1,10.0,4.9039,0.0,56.396,VAT9,4.66
Legends Distributors,30/05/2013,10432,5333333123401,1,20.0,0.8167,0.0,18.78,VAT9,1.55
Legends Distributors,30/05/2013,10432,5555001340082,1,10.0,4.9044,0.0,56.4,VAT9,4.66
Legends Distributors,30/05/2013,10432,5555001340105,1,5.0,8.1739,0.0,47.0,VAT9,3.88
Legends Distributors,30/05/2013,10432,302,1,20.0,1.6347,0.0,37.6,VAT9,3.1
Legends Distributors,30/05/2013,10432,9200129100082,1,20.0,4.904,0.0,112.79,VAT9,9.31
Legends Distributors,30/05/2013,10432,9200129100112,1,5.0,8.992,0.0,51.7,VAT9,4.27
Legends Distributors,30/05/2013,10432,9200129100150,1,5.0,12.26,0.0,70.5,VAT9,5.82
Coca Cola,30/05/2013,430591,9416216020458,1,12.0,1.7391,0.0,24.0,VAT9,1.98
Coca Cola,30/05/2013,430591,9416216057324,1,48.0,1.3826,0.0,76.31,VAT9,6.3
Coca Cola,30/05/2013,430591,9416216283068,1,12.0,1.971,0.0,27.2,VAT9,2.25
Coca Cola,30/05/2013,430591,9416216283075,1,12.0,1.971,0.0,27.2,VAT9,2.25
Coca Cola,30/05/2013,430591,382,1,12.0,1.9037,0.0,26.27,VAT9,2.17
Coca Cola,30/05/2013,430591,632565000036,1,12.0,1.8072,0.0,24.94,VAT9,2.06
Coca Cola,30/05/2013,430591,9416216002768,1,12.0,3.1703,0.0,43.75,VAT9,3.61
Legends Distributors,31/05/2013,10448,9200129100259,1,5.0,20.434,0.0,117.5,VAT9,9.7
Legends Distributors,31/05/2013,10448,5333333123401,1,20.0,0.8165,0.0,18.78,VAT9,1.55
Goodman Fielder,31/05/2013,871,706799200071,1,24.0,0.6208,0.0,17.135,VAT9,1.41
Goodman Fielder,31/05/2013,871,706799200033,1,12.0,1.6017,0.0,22.103,VAT9,1.83
Goodman Fielder,31/05/2013,871,286,1,24.0,0.5608,0.0,15.479,VAT9,1.28
Goodman Fielder,31/05/2013,871,706799200255,1,12.0,1.6017,0.0,22.103,VAT9,1.83
Legends Distributors,01/06/2013,10461,9200129100082,1,10.0,4.9039,0.0,56.396,VAT9,4.66
New World,01/06/2013,277216,9421902692000,1,120.0,1.7572,0.0,242.5,VAT9,20.02
New World,01/06/2013,277216,9421014525500,1,120.0,1.8478,0.0,255.0,VAT9,21.06
New World,01/06/2013,277216,9421901704827,1,6.0,36.087,0.0,249.0,VAT9,20.56
Market,01/06/2013,1122,223,1,24.0,0.7971,0.0,21.9995,VAT9,1.82
Sharma Sweets,03/06/2013,80,9300605030411,1,500.0,0.034,0.0,19.55,VAT9,1.61
Sharma Sweets,03/06/2013,80,280,1,250.0,0.04,0.0,11.5,VAT9,0.95
Legends Distributors,03/06/2013,10473,9200129100082,1,10.0,4.904,0.0,56.396,VAT9,4.66
Legends Distributors,03/06/2013,10473,5333333123401,1,20.0,0.8165,0.0,18.7795,VAT9,1.55
CMC,04/06/2013,936173,9310797257237,1,30.0,5.7826,0.0,199.502,VAT9,16.47
CMC,04/06/2013,936173,9310797257220,1,220.0,2.8913,0.0,731.5035,VAT9,60.4
CMC,04/06/2013,936173,9310797246439,1,10.0,2.5478,0.0,29.302,VAT9,2.42
Legends Distributors,05/06/2013,10486,302,1,20.0,1.6348,0.0,37.6,VAT9,3.1
Legends Distributors,05/06/2013,10486,9200129100082,1,10.0,4.904,0.0,56.4,VAT9,4.66
Legends Distributors,05/06/2013,10486,5333333123401,1,20.0,0.8165,0.0,18.78,VAT9,1.55
Legends Distributors,05/06/2013,10486,5555001340082,1,10.0,4.9043,0.0,56.4,VAT9,4.66
Legends Distributors,05/06/2013,10486,1461051648853,1,5.0,4.044,0.0,23.25,VAT9,1.92
Motibhai,05/06/2013,118038553,9416323109459,1,132.0,1.353,0.0,205.39,VAT9,16.96
Food Processors,06/06/2013,41994,321,1,24.0,0.0,0.0,0.0,VAT9,0.0
Legends Distributors,06/06/2013,10910,9200129100082,1,10.0,4.9044,0.0,56.396,VAT9,4.66
Legends Distributors,06/06/2013,10910,5333333123401,1,20.0,0.8165,0.0,18.7795,VAT9,1.55
Ashabhai,06/06/2013,327499,93573023,1,30.0,0.5767,0.0,19.895,VAT9,1.64
Ashabhai,06/06/2013,327499,6938056200379,1,100.0,0.0959,0.0,11.0285,VAT9,0.91
Ashabhai,06/06/2013,327499,271,1,100.0,0.1283,0.0,14.7545,VAT9,1.22
Reddy Sweets,06/06/2013,696,271,1,100.0,0.1217,0.0,14.0,VAT9,1.16
Reddy Sweets,06/06/2013,696,93573023,1,30.0,0.5363,0.0,18.5,VAT9,1.53
Reddy Sweets,06/06/2013,696,93573030,1,50.0,0.2696,0.0,15.5,VAT9,1.28
Reddy Sweets,06/06/2013,696,272,1,200.0,0.0478,0.0,11.0,VAT9,0.91
Market,06/06/2013,1122,223,1,48.0,0.7971,0.0,43.999,VAT9,3.63
MH,07/06/2013,201567,9421902692017,1,360.0,3.1522,0.0,1305.0,VAT9,107.75
Legends Distributors,07/06/2013,10496,302,1,20.0,1.6348,0.0,37.605,VAT9,3.11
Legends Distributors,07/06/2013,10496,9200129100082,1,10.0,4.904,0.0,56.396,VAT9,4.66
Legends Distributors,07/06/2013,10496,5333333123401,1,20.0,0.8165,0.0,18.7795,VAT9,1.55
Legends Distributors,07/06/2013,10496,5555001340082,1,10.0,4.9044,0.0,56.396,VAT9,4.66
Paradise Beverages,07/06/2013,99636,9421014525500,1,72.0,1.715,0.0,142.0,VAT9,11.72
Paradise Beverages,07/06/2013,99636,9421902692000,1,72.0,1.6521,0.0,136.79,VAT9,11.29
Paradise Beverages,07/06/2013,99636,9421902692123,1,144.0,2.1737,0.0,359.97,VAT9,29.72
Legends Distributors,07/06/2013,10920,9200129100112,1,5.0,8.9912,0.0,51.704,VAT9,4.27
Legends Distributors,07/06/2013,10920,9200129100150,1,5.0,12.261,0.0,70.5065,VAT9,5.82
Coca Cola,07/06/2013,432779,9416216001464,1,24.0,1.1174,0.0,30.843,VAT9,2.55
Coca Cola,07/06/2013,432779,9416216020458,1,24.0,1.7391,0.0,48.001,VAT9,3.96
Coca Cola,07/06/2013,432779,9416216283068,1,12.0,1.971,0.0,27.1975,VAT9,2.25
CJ Patel,07/06/2013,227686,70330600065,1,50.0,1.5748,0.0,90.551,VAT9,7.48
CJ Patel,07/06/2013,227686,383,1,24.0,0.8608,0.0,23.759,VAT9,1.96
CJ Patel,07/06/2013,227686,9338815002645,1,48.0,1.06,0.0,50.88,VAT0,0.0
CJ Patel,07/06/2013,227686,9416542500396,1,24.0,1.82,0.0,43.68,VAT0,0.0
CJ Patel,07/06/2013,227686,384,1,27.0,1.0919,0.0,33.902,VAT9,2.8
CJ Patel,07/06/2013,227686,385,1,12.0,5.194,0.0,62.33,VAT0,0.0
BOB Gokals,08/06/2013,49881,363,1,50.0,1.3913,0.0,80.0,VAT9,6.61
BOB Gokals,08/06/2013,49881,362,1,18.0,2.1739,0.0,45.0,VAT9,3.72
BOB Gokals,08/06/2013,49881,386,1,100.0,0.2261,0.0,26.0,VAT9,2.15
BOB Gokals,08/06/2013,49881,363,1,50.0,1.3913,0.0,80.0,VAT9,6.61
BOB Gokals,08/06/2013,49881,363,1,50.0,1.3913,0.0,80.0,VAT9,6.61
BOB Gokals,08/06/2013,49881,280,1,2000.0,0.0261,0.0,60.0,VAT9,4.95
BOB Gokals,08/06/2013,49881,4806511015009,1,250.0,0.9391,0.0,270.0,VAT9,22.29
Legends Distributors,08/06/2013,10932,5333333123401,1,10.0,0.8165,0.0,9.39,VAT9,0.78
Legends Distributors,08/06/2013,10932,5555001340082,1,10.0,4.904,0.0,56.4,VAT9,4.66
Legends Distributors,08/06/2013,10932,5555001340105,1,5.0,8.1739,0.0,47.0,VAT9,3.88
Legends Distributors,08/06/2013,10932,9200129100082,1,10.0,4.904,0.0,56.4,VAT9,4.66
New World,08/06/2013,57069,9421902692017,1,600.0,3.1739,0.0,2190.0,VAT9,180.83
New World,08/06/2013,57069,9421014525302,1,600.0,3.3696,0.0,2325.0,VAT9,191.97
New World,08/06/2013,57069,9421902692123,1,120.0,2.2826,0.0,315.0,VAT9,26.01
Market,08/06/2013,1122,223,1,24.0,0.7971,0.0,21.9995,VAT9,1.82
Asaleo,08/06/2013,35439,328,1,100.0,0.39,0.0,44.85,VAT9,3.7
CMC,10/06/2013,939111,9310797257237,1,30.0,5.783,0.0,199.5135,VAT9,16.47
CMC,10/06/2013,939111,9310797257220,1,220.0,2.8913,0.0,731.5,VAT9,60.4
Legends Distributors,10/06/2013,10949,9200129100112,1,5.0,8.992,0.0,51.7,VAT9,4.27
Legends Distributors,10/06/2013,10949,5333333123401,1,10.0,0.8165,0.0,9.39,VAT9,0.78
Goodman Fielder,10/06/2013,6936,706799200781,1,30.0,0.65,0.0,22.43,VAT9,1.85
Goodman Fielder,10/06/2013,6936,706799200774,1,30.0,0.65,0.0,22.43,VAT9,1.85
Goodman Fielder,10/06/2013,6936,706799200750,1,30.0,0.2807,0.0,9.68,VAT9,0.8
Coca Cola,11/06/2013,433520,1220000061545,1,15.0,1.7391,0.0,30.0035,VAT9,2.48
Coca Cola,11/06/2013,433520,9416216057324,1,24.0,1.3824,0.0,38.157,VAT9,3.15
Coca Cola,11/06/2013,433520,9416216283068,1,12.0,1.9708,0.0,27.1975,VAT9,2.25
Coca Cola,11/06/2013,433520,632565000012,1,24.0,1.2036,0.0,33.2235,VAT9,2.74
Makans,11/06/2013,399403,336,1,200.0,0.0943,0.0,21.6775,VAT9,1.79
Market,11/06/2013,1122,277,1,20.0,0.35,0.0,8.05,VAT9,0.66
Pinto Industries,12/06/2013,31706,242,1,126.0,0.9662,0.0,140.001,VAT9,11.56
Pinto Industries,12/06/2013,31706,254,1,600.0,0.0565,0.0,38.985,VAT9,3.22
Legends Distributors,12/06/2013,10961,5333333123401,1,20.0,0.8165,0.0,18.7795,VAT9,1.55
Legends Distributors,12/06/2013,10961,5555001340082,1,10.0,4.9044,0.0,56.396,VAT9,4.66
Legends Distributors,12/06/2013,10961,5555001340105,1,5.0,8.1739,0.0,47.0005,VAT9,3.88
Legends Distributors,12/06/2013,10961,302,1,20.0,1.635,0.0,37.605,VAT9,3.11
Legends Distributors,12/06/2013,10961,9200129100082,1,20.0,4.9044,0.0,112.8035,VAT9,9.31
Legends Distributors,12/06/2013,10961,9200129100150,1,5.0,12.262,0.0,70.5065,VAT9,5.82
Goodman Fielder,12/06/2013,6626,9414681500116,1,2.0,5.705,0.0,13.1215,VAT9,1.08
Reddy Sweets,12/06/2013,8408,9414043001145,1,48.0,0.5797,0.0,32.0,VAT9,2.64
MH,13/06/2013,201578,8725000639679,1,120.0,3.5217,0.0,486.0,VAT9,40.13
RB Patel,13/06/2013,259877,9421901704803,1,2.0,55.2174,0.0,127.0,VAT9,10.49
New World,13/06/2013,56562,9421901704827,1,3.0,36.087,0.0,124.5,VAT9,10.28
Victoria Wines,13/06/2013,651717,212,1,120.0,2.7898,0.0,385.0,VAT9,31.79
Legends Distributors,13/06/2013,10955,9200129100082,1,20.0,4.9045,0.0,112.8035,VAT9,9.31
Legends Distributors,13/06/2013,10985,9200129100112,1,5.0,8.9912,0.0,51.704,VAT9,4.27
Legends Distributors,13/06/2013,10985,9200129100259,1,5.0,20.4349,0.0,117.4955,VAT9,9.7
Legends Distributors,13/06/2013,10985,5333333123401,1,20.0,0.8165,0.0,18.7795,VAT9,1.55
Goodman Fielder,14/06/2013,7477,248,1,9.0,10.4356,0.0,108.01,VAT9,8.92
Market,15/06/2013,1123,223,1,24.0,0.7971,0.0,21.9995,VAT9,1.82
Legends Distributors,15/06/2013,11811,5333333123401,1,30.0,0.8165,0.0,28.175,VAT9,2.33
Legends Distributors,15/06/2013,11811,5555001340082,1,20.0,4.904,0.0,112.792,VAT9,9.31
Legends Distributors,15/06/2013,11811,302,1,10.0,1.635,0.0,18.8025,VAT9,1.55
Legends Distributors,15/06/2013,11811,9200129100082,1,10.0,4.9045,0.0,56.4075,VAT9,4.66
Legends Distributors,15/06/2013,11811,1461051648853,1,5.0,4.0434,0.0,23.253,VAT9,1.92
New World,15/06/2013,277228,9421902692017,1,1200.0,3.1739,0.0,4379.98,VAT9,361.65
New World,15/06/2013,277228,9421014525302,1,1200.0,3.3696,0.0,4650.05,VAT9,383.95
New World,15/06/2013,277228,9421014525500,1,120.0,1.837,0.0,253.5,VAT9,20.93
New World,15/06/2013,277228,9421014525500,1,120.0,1.7645,0.0,243.5,VAT9,20.11
New World,15/06/2013,277228,9421902692925,1,120.0,2.2826,0.0,315.0,VAT9,26.01
New World,15/06/2013,277228,9421902692123,1,48.0,2.2826,0.0,126.0,VAT9,10.4
New World,15/06/2013,277228,9421902692123,1,120.0,2.2826,0.0,315.0,VAT9,26.01
Ashabhai,15/06/2013,1330847,9415093003301,1,6.0,3.6517,0.0,25.1965,VAT9,2.08
Ashabhai,15/06/2013,1330847,9415093003233,1,6.0,3.2733,0.0,22.586,VAT9,1.86
Ashabhai,15/06/2013,1330847,9415093009549,1,6.0,1.935,0.0,13.3515,VAT9,1.1
Ashabhai,15/06/2013,1330847,83,1,6.0,3.12,0.0,21.528,VAT9,1.78
Dannys Food,15/06/2013,6170,252,1,30.0,3.4826,0.0,120.152,VAT9,9.92
New World,15/06/2013,58294,9421901704827,1,3.0,36.087,0.0,124.5,VAT9,10.28
New World,15/06/2013,58294,9421901704841,1,3.0,19.1304,0.0,66.0,VAT9,5.45
Legends Distributors,17/06/2013,11825,5333333123401,1,20.0,0.8167,0.0,18.78,VAT9,1.55
CMC,17/06/2013,939156,9310797257220,1,260.0,2.8913,0.0,864.5,VAT9,71.38
CMC,17/06/2013,939156,9310797257237,1,30.0,5.7827,0.0,199.5,VAT9,16.47
CMC,17/06/2013,939156,9310797246439,1,25.0,2.548,0.0,73.26,VAT9,6.05
Downtown Supermarket,17/06/2013,1122,9310797257220,1,20.0,2.9348,0.0,67.5,VAT9,5.57
Market,18/06/2013,1125,277,1,122.0,0.35,0.0,49.105,VAT9,4.05
Market,19/06/2013,1126,223,1,24.0,0.7971,0.0,21.9995,VAT9,1.82
Legends Distributors,19/06/2013,11844,5333333123401,1,40.0,0.8165,0.0,37.559,VAT9,3.1
Legends Distributors,19/06/2013,11844,5555001340082,1,10.0,4.904,0.0,56.396,VAT9,4.66
Legends Distributors,19/06/2013,11844,302,1,30.0,1.635,0.0,56.4075,VAT9,4.66
Legends Distributors,19/06/2013,11844,9200129100082,1,20.0,4.905,0.0,112.815,VAT9,9.32
Legends Distributors,19/06/2013,11844,9200129100112,1,5.0,8.992,0.0,51.704,VAT9,4.27
Coca Cola,19/06/2013,435749,9416216001464,1,48.0,1.1175,0.0,61.69,VAT9,5.09
Coca Cola,19/06/2013,435749,9416216001723,1,24.0,1.1178,0.0,30.85,VAT9,2.55
Coca Cola,19/06/2013,435749,9416216001723,1,24.0,1.1178,0.0,30.85,VAT9,2.55
Coca Cola,19/06/2013,435749,9416216001730,1,24.0,1.1178,0.0,30.85,VAT9,2.55
Coca Cola,19/06/2013,435749,9416216020458,1,12.0,1.7392,0.0,24.0,VAT9,1.98
Coca Cola,19/06/2013,435749,9416216020458,1,12.0,1.7392,0.0,24.0,VAT9,1.98
Coca Cola,19/06/2013,435749,9416216020458,1,12.0,1.7392,0.0,24.0,VAT9,1.98
Coca Cola,19/06/2013,435749,9414681200924,1,24.0,1.7645,0.0,48.7,VAT9,4.02
Coca Cola,19/06/2013,435749,9416216057324,1,144.0,1.3825,0.0,228.94,VAT9,18.9
Coca Cola,19/06/2013,435749,9416216057362,1,48.0,1.3823,0.0,76.3,VAT9,6.3
Coca Cola,19/06/2013,435749,9416216057348,1,24.0,1.3823,0.0,38.15,VAT9,3.15
Coca Cola,19/06/2013,435749,9416216057348,1,24.0,1.3823,0.0,38.15,VAT9,3.15
Coca Cola,19/06/2013,435749,9416216050813,1,60.0,1.3768,0.0,95.0,VAT9,7.84
Coca Cola,19/06/2013,435749,9416216283068,1,60.0,1.9708,0.0,135.99,VAT9,11.23
Coca Cola,19/06/2013,435749,9416216283075,1,24.0,1.971,0.0,54.4,VAT9,4.49
Coca Cola,19/06/2013,435749,9416216283075,1,12.0,1.971,0.0,27.2,VAT9,2.25
Coca Cola,19/06/2013,435749,9416216283051,1,24.0,1.971,0.0,54.4,VAT9,4.49
Coca Cola,19/06/2013,435749,9416216283075,1,24.0,1.971,0.0,54.4,VAT9,4.49
Coca Cola,19/06/2013,435749,9416216284102,1,40.0,2.4163,0.0,111.15,VAT9,9.18
Coca Cola,19/06/2013,435749,9416216284157,1,8.0,2.4163,0.0,22.23,VAT9,1.84
Coca Cola,19/06/2013,435749,9416216284133,1,24.0,2.4163,0.0,66.69,VAT9,5.51
Coca Cola,19/06/2013,435749,632565000012,1,24.0,1.2038,0.0,33.22,VAT9,2.74
Coca Cola,19/06/2013,435749,632565000036,1,12.0,1.8073,0.0,24.94,VAT9,2.06
Coca Cola,19/06/2013,435749,9416216056471,1,24.0,1.2663,0.0,34.95,VAT9,2.89
Coca Cola,19/06/2013,435749,9416216002768,1,12.0,3.1703,0.0,43.75,VAT9,3.61
Coca Cola,19/06/2013,435749,9416216002768,1,12.0,3.1703,0.0,43.75,VAT9,3.61
Coca Cola,19/06/2013,435749,9416216002331,1,12.0,1.5326,0.0,21.15,VAT9,1.75
Coca Cola,19/06/2013,435749,9416216002331,1,24.0,1.5326,0.0,42.3,VAT9,3.49
RB Patel,19/06/2013,,5388887655670,1,72.0,0.4348,0.0,36.0065,VAT9,2.97
RB Patel,19/06/2013,75799,107,1,54.0,0.5,0.0,31.05,VAT9,2.56
Fisheries,21/06/2013,1127,263,1,14.0,0.362,0.0,5.8305,VAT9,0.48
Motibhai,21/06/2013,,9416323109459,1,132.0,1.353,0.0,205.39,VAT9,16.96
Goodman Fielder,21/06/2013,7152,247,1,10.0,9.109,0.0,104.7535,VAT9,8.65
Goodman Fielder,21/06/2013,7152,9414681500147,1,8.0,3.3325,0.0,30.659,VAT9,2.53
Goodman Fielder,21/06/2013,7152,706799200781,1,30.0,0.6502,0.0,22.4365,VAT9,1.85
Goodman Fielder,21/06/2013,1093,706799200071,1,24.0,0.6229,0.0,17.1925,VAT9,1.42
Goodman Fielder,21/06/2013,1093,706799200071,1,24.0,0.6229,0.0,17.1925,VAT9,1.42
Goodman Fielder,21/06/2013,1093,706799200033,1,12.0,1.6017,0.0,22.103,VAT9,1.83
Reddy Sweets,21/06/2013,8415,9414043001145,1,48.0,0.5797,0.0,32.0,VAT9,2.64
Reddy Sweets,21/06/2013,8415,93573030,1,50.0,0.2696,0.0,15.5,VAT9,1.28
Reddy Sweets,21/06/2013,8415,93573023,1,30.0,0.5362,0.0,18.5,VAT9,1.53
Legends Distributors,22/06/2013,11106,5333333123401,1,20.0,0.8165,0.0,18.7795,VAT9,1.55
Legends Distributors,22/06/2013,11106,5555001340082,1,20.0,4.904,0.0,112.792,VAT9,9.31
Legends Distributors,22/06/2013,11106,9200129100150,1,5.0,12.262,0.0,70.5065,VAT9,5.82
Downtown Supermarket,22/06/2013,1127,9310797257237,1,10.0,5.8696,0.0,67.5,VAT9,5.57
New World,22/06/2013,59757,9421902692017,1,1200.0,3.1739,0.0,4379.98,VAT9,361.65
New World,22/06/2013,59757,9421014525302,1,1200.0,3.3696,0.0,4650.05,VAT9,383.95
New World,22/06/2013,59757,9421902692123,1,168.0,2.2826,0.0,441.0,VAT9,36.41
New World,22/06/2013,59757,9421901704841,1,24.0,19.5652,0.0,540.0,VAT9,44.59
New World,22/06/2013,59757,9421901704827,1,12.0,36.087,0.0,498.0,VAT9,41.12
New World,22/06/2013,59757,9421901704803,1,3.0,52.1739,0.0,180.0,VAT9,14.86
New World,22/06/2013,59757,9421902692000,1,120.0,1.7572,0.0,242.5,VAT9,20.02
New World,22/06/2013,59757,9421014525500,1,120.0,1.837,0.0,253.5,VAT9,20.93
New World,22/06/2013,59757,9310797257220,1,200.0,2.9348,0.0,675.0,VAT9,55.73
Reddy Sweets,22/06/2013,8421,272,1,200.0,0.0478,0.0,10.994,VAT9,0.91
Reddy Sweets,22/06/2013,8421,9300605030411,1,230.0,0.034,0.0,8.993,VAT9,0.74
MH,22/06/2013,201598,1,1,360.0,3.1522,0.0,1304.997,VAT9,107.75
MH,22/06/2013,201598,15,1,240.0,3.5217,0.0,971.9915,VAT9,80.26
Tappoo Limited,25/06/2013,0230050,9414681500086,1,24.0,0.696,0.0,19.21,VAT9,1.59
CMC,25/06/2013,939405,9310797257220,1,100.0,2.8913,0.0,332.5,VAT9,27.45
CMC,25/06/2013,939405,9310797257237,1,30.0,5.7826,0.0,199.5,VAT9,16.47
CMC,25/06/2013,939405,314,1,10.0,3.3087,0.0,38.05,VAT9,3.14
Legends Distributors,25/06/2013,11883,302,1,20.0,1.635,0.0,37.6,VAT9,3.1
Legends Distributors,25/06/2013,11883,9200129100082,1,20.0,4.905,0.0,112.81,VAT9,9.31
Legends Distributors,25/06/2013,11883,9200129100112,1,5.0,8.992,0.0,51.7,VAT9,4.27
Market,25/06/2013,1129,223,1,24.0,0.7971,0.0,21.9995,VAT9,1.82
shop n save,28/06/2013,219755,9416470522224,1,3.0,1.5217,0.0,5.25,VAT9,0.43
shop n save,28/06/2013,219755,9403146709263,1,3.0,1.5217,0.0,5.25,VAT9,0.43
Market,28/06/2013,1130,277,1,43.0,0.35,0.0,17.3075,VAT9,1.43
RB Patel,29/06/2013,181740,7622300559991,1,48.0,0.6739,0.0,37.2,VAT9,3.07
MH,29/06/2013,200735,8725000639679,1,240.0,3.3913,0.0,936.0,VAT9,77.28
CMC,01/07/2013,939448,9310797257220,1,60.0,2.8913,0.0,199.502,VAT9,16.47
CMC,01/07/2013,939448,9310797257237,1,10.0,5.7826,0.0,66.5045,VAT9,5.49
Legends Distributors,03/07/2013,11363,302,1,20.0,1.6348,0.0,37.6,VAT9,3.1
Legends Distributors,03/07/2013,11363,9200129100082,1,30.0,4.9048,0.0,169.22,VAT9,13.97
Legends Distributors,03/07/2013,11363,9200129100150,1,5.0,12.262,0.0,70.51,VAT9,5.82
Legends Distributors,03/07/2013,11363,5333333123401,1,30.0,0.8165,0.0,28.17,VAT9,2.33
Legends Distributors,03/07/2013,11363,5555001340082,1,20.0,4.904,0.0,112.79,VAT9,9.31
